poster_id,posted,date,time,state_code,city_id,duration,summary,img_url,lat,lng
128,06/09/22,01/09/22,18:22:00,IN,455,About 5 minutes,Ball of light inside of a box,https://picsum.photos/512,40.7424,-85.173
40,01/09/22,31/08/22,22:59:00,MT,456,About 4 or 5 minutes,"It was kind of hard to see, but it was bright yellow and flashed red",https://picsum.photos/512,47.5022,-111.2996
111,31/08/22,31/08/22,19:24:00,AZ,457,90 minutes,"Glowing orange orbs over Sonoran Desert (8/24, 8/25) and Maricopa city/South Mountain (8/31)",https://picsum.photos/512,33.0408,-112.0011
129,06/09/22,30/08/22,22:07:00,MT,326,15-30 minutes,"This was above the concert Chicago, others may have seen - hundreds were there",https://picsum.photos/512,46.8751,-114.0214
129,03/09/22,30/08/22,22:00:00,MT,458,Brief,Daughter took an underexposed pictures and captured the object.,https://picsum.photos/512,46.5111,-114.0788
111,02/09/22,30/08/22,21:00:00,AZ,459,5 second x2,Rectangular orange flares 30 sec apart,https://picsum.photos/512,32.3923,-112.8839
124,01/09/22,28/08/22,12:39:00,TX,274,8 to 17 minutes,Aerial Phenomenon at Austin Texas,https://picsum.photos/512,30.3005,-97.7522
130,04/09/22,28/08/22,03:30:00,OR,460,1 1/2 hour then tired,"Observed UFO for 1 1/2 hours above my house in early mornin. Radical movement, varied lights, no sound, no beams, no landing, no trail.",https://picsum.photos/512,44.4181,-118.9563
131,29/08/22,28/08/22,01:50:00,UT,461,10+ minutes,It was moving quickly but then just stopped as I noticed it? I started taking pics then recording. It was bright but then dimmed.,https://picsum.photos/512,40.3137,-112.0114
130,27/08/22,27/08/22,20:10:00,OR,462,Unknown,Saw at a railroad crossing. Got out to take sunset pictures and a photo of the train after a drive through the country.,https://picsum.photos/512,42.2195,-121.7754
61,02/09/22,27/08/22,09:14:00,MI,463,a second,Photograph of a silver shape in the sky,https://picsum.photos/512,42.2749,-85.5882
127,27/08/22,26/08/22,19:29:00,NY,464,unsure,Was just taking a pic w my cell phone of the cloud structures to the east. Did not see this when taking pic. Reviewed this after.,https://picsum.photos/512,40.8446,-73.405
122,02/09/22,26/08/22,16:28:00,NV,396,2 min,"Doughnut shaped, silver UFO",https://picsum.photos/512,36.2333,-115.2654
132,28/08/22,24/08/22,23:30:00,MO,465,30 minutes,Object accelerated through the sky heading south then stopped and headed north and remained stationary. Object is still stationary,https://picsum.photos/512,38.3673,-90.3705
1,27/08/22,24/08/22,18:51:00,FL,343,Not sure,Took picture of a rainbow looked at photo and the UFO APPEARED,https://picsum.photos/512,27.979,-82.7623
133,25/08/22,24/08/22,15:16:00,OH,27,30 Minutes,ORB / UFO floating over our house for a half hour...,https://picsum.photos/512,39.9862,-82.9855
112,29/08/22,24/08/22,14:22:00,NJ,466,A few seconds?,"When I attempted to enlarge the photo of the jet, I noticed the UFO Anomaly above the jet at about 11 oclock.",https://picsum.photos/512,39.3797,-74.4527
12,28/08/22,23/08/22,23:57:00,ID,467,2-3 seconds,Two soft white lights moving at high velocity in perfect parallel with visible starlight between.,https://picsum.photos/512,43.4871,-112.0362
123,24/08/22,23/08/22,22:45:00,PA,468,30 seconds,I saw a floating white light that seemed to be hovering in the sky.,https://picsum.photos/512,41.4044,-75.6649
125,28/08/22,23/08/22,16:25:00,CA,469,45 seconds,In the sky stayed for a minute. Saw it change directions and then disappeared,https://picsum.photos/512,39.8241,-120.4733
104,29/08/22,23/08/22,10:00:00,WA,442,+/-One hour,Shape shifting chrome spheres,https://picsum.photos/512,47.6671,-117.433
61,29/08/22,23/08/22,00:25:00,MI,233,Its still there,"Started as a possible bright star, but the sky is cloudy so it made me suspicious. Then I saw a bright light with 2 90deg angle lights",https://picsum.photos/512,42.3834,-83.1024
104,23/08/22,20/08/22,22:00:00,WA,470,1 minute,"Near Hanford, cigar shape turned into single light, then left when trying to take a picture",https://picsum.photos/512,46.2824,-119.2939
134,22/08/22,19/08/22,22:50:00,WA,471,2 minutes,"Appeared like comet, then the long string of 25-30 lights silently glided directly over head. Disappeared, travelled 50 miles in 1 min",https://picsum.photos/512,48.2964,-122.6333
56,19/08/22,19/08/22,21:40:00,NH,16,5 minutes,Lights moving toward us,https://picsum.photos/512,44.4869,-71.2599
21,20/08/22,19/08/22,02:30:00,TN,472,20 minutea,I saw a T shaped cloud in the sky but it was isolated and not moving and it was brighter then the other clouds on the sky.,https://picsum.photos/512,35.725,-83.4938
135,25/08/22,18/08/22,22:13:00,TN,473,30-35 seconds,Something in the sky but not far high in the sky,https://picsum.photos/512,36.3063,-86.5997
91,21/08/22,17/08/22,07:30:00,NC,474,10 seconds,It was very high up and diamond shaped.,https://picsum.photos/512,34.738,-77.9908
136,21/08/22,16/08/22,21:32:00,AZ,475,33 minutes,We seen up to 7 oval lights in the sky,https://picsum.photos/512,32.8209,-113.5418
137,15/08/22,14/08/22,20:18:00,OR,476,2 minutes,White object moved slowly through sky with no smoke or noise.,https://picsum.photos/512,44.5698,-123.2779
112,19/08/22,13/08/22,16:25:00,NJ,477,20 min,White shiny sphere hovering then traveling very slowly from N to S then 90 degree turn east. Possibly two tone black/wht.,https://picsum.photos/512,39.7913,-75.1486
33,16/08/22,13/08/22,14:48:00,AR,478,90 seconds,Reflective sphere that morphs to looking like a square moving accross a mountian ridge then dips into a valley blending into the trees,https://picsum.photos/512,34.4892,-93.0501
55,18/08/22,12/08/22,22:30:00,MD,479,5 + minutes,Pulsating and moving light that changed colors,https://picsum.photos/512,39.042,-76.063
98,13/08/22,12/08/22,21:54:00,IL,480,Unknown,Spiral light flashing in the sky,https://picsum.photos/512,40.1468,-88.9633
137,17/08/22,11/08/22,22:08:00,OR,481,Four minutes,A stationary or slow moving object either dimly lit or illuminated by the moon.,https://picsum.photos/512,44.5317,-122.9071
126,15/08/22,11/08/22,20:15:00,VA,482,3 camera shots,"Capturing cloud pics on iPhone in eve at 2015, 2016 and 2020 AFTON Va",https://picsum.photos/512,38.0266,-78.8357
138,16/08/22,10/08/22,23:15:00,CA,483,10 minutes,Slow moving and looked like it was floating and on fire. Saw it first at roof height. saw it last at about 1000ft or higher.,https://picsum.photos/512,33.696,-118.0018
134,12/08/22,10/08/22,22:00:00,WA,484,30 min,Fiery red egg shaped object rose above tree line and maneuvered up and down for 30 seconds,https://picsum.photos/512,47.0462,-122.7933
73,10/08/22,10/08/22,20:50:00,GA,485,15 Seconds,I was driving home and was able to get a quick picture of this object.,https://picsum.photos/512,33.9379,-84.2065
138,13/08/22,10/08/22,19:31:00,CA,486,30 seconds,Was taking photo of strange cloud formation over the moon. First picture shows,https://picsum.photos/512,34.1687,-118.0504
1,15/08/22,09/08/22,22:10:00,FL,135,5min,"Coming home from WDW, we observed a hovering object",https://picsum.photos/512,28.4773,-81.337
139,14/08/22,08/08/22,22:30:00,IL,441,2 hours,Three orangish warm light emanating hovering in the southwest. They would descend until out of sight and some would come back.,https://picsum.photos/512,41.8375,-87.6866
140,08/08/22,08/08/22,17:49:00,CO,487,1 minute,Saw two white spaceships come together and went from white to invisible. Saw another spaceship above them,https://picsum.photos/512,40.1565,-104.9494
129,15/08/22,08/08/22,13:17:00,MT,488,1 minute,Two floating objects were observed for about 1 minute. Flying in alignment and tandem. Faded off to the west.,https://picsum.photos/512,47.5022,-111.2996
141,08/08/22,07/08/22,01:00:00,WA,385,3-4 hrs,A cluster of blue- white lights descending slowly into forest,https://picsum.photos/512,47.2431,-122.4531
1,11/08/22,06/08/22,06:21:00,FL,489,40+ minutes,"Saw a cross-shaped ball of light moving very, very slowly and steadily straight upwards in the east.",https://picsum.photos/512,29.807,-82.5955
142,09/08/22,06/08/22,05:23:00,SC,14,14:03,Luminous orbs in night sky over beach area,https://picsum.photos/512,33.5926,-79.0071
12,06/08/22,05/08/22,00:30:00,ID,490,1-2 seconds,Bright green sphere seen before flying into clouds.,https://picsum.photos/512,42.8724,-112.4647
61,06/08/22,04/08/22,13:09:00,MI,491,Less than a minute,Noticed the object in the NE it traveled west .,https://picsum.photos/512,43.0553,-86.2201
135,07/08/22,03/08/22,22:45:00,TN,492,Hours,"Lighted craft, moves like a drone usually, changes color, and brightness, emits no sound, darts at extreme speed occasionally, etc.",https://picsum.photos/512,35.6123,-87.8429
137,06/08/22,03/08/22,05:00:00,OR,493,10 mins,Glowing hovering Oregon light,https://picsum.photos/512,45.3075,-122.9601
97,04/08/22,03/08/22,00:07:00,WI,494,About an hour,Two dark circles above the clouds hovered in the same spot for an hour,https://picsum.photos/512,44.4615,-89.5382
131,02/08/22,02/08/22,20:25:00,UT,495,1 Hour ~,Upside down tear drop in the sky West of Tooele valley. (likely balloon),https://picsum.photos/512,40.6148,-112.4777
143,08/08/22,02/08/22,12:45:00,MI,496,About 8 mins,It would move quickly from side to side,https://picsum.photos/512,42.7057,-84.4135
133,04/08/22,31/07/22,21:59:00,OH,497,4 minutes,Bright circle light moving through sky.,https://picsum.photos/512,40.276,-81.7518
139,04/08/22,31/07/22,21:45:00,IL,498,Unknown,"Strange red, blue and black craft in the sky and green light below it just above the tree line",https://picsum.photos/512,41.7485,-87.92
8,05/08/22,31/07/22,20:30:00,KY,499,1minute or more,"3 craft were flying. 2 disappeared 1 hovered, made 90 degree turn, then became an oval balloon looking craft, then disappeared",https://picsum.photos/512,37.0759,-88.077
141,07/08/22,31/07/22,17:00:00,WA,385,25 min,Multiple bright lights,https://picsum.photos/512,47.2431,-122.4531
124,07/08/22,31/07/22,06:30:00,TX,500,5 minutes,Took 3 photos . It changed shape progressively,https://picsum.photos/512,30.7496,-98.2383
1,07/08/22,31/07/22,02:00:00,FL,57,At least 30 min,Bright white light looks square,https://picsum.photos/512,26.1504,-81.7936
112,03/08/22,30/07/22,19:28:00,NJ,501,10 minutes,25-30 white orbs coming from behind a cloud over Newark and slowly vanishing,https://picsum.photos/512,40.7245,-74.1725
127,01/08/22,30/07/22,17:00:00,NY,502,At least 1hr,Black orb,https://picsum.photos/512,40.7637,-73.5245
144,01/08/22,29/07/22,19:35:00,NC,503,Ten minutes,"Black vertical pole, grey conical pole and a y shape coming down out of a dense cloud covering, over the river in front of our house",https://picsum.photos/512,35.4702,-76.8119
92,05/08/22,29/07/22,01:55:00,RI,504,Unaware of duration,Around 1:50 am about 20 minutes after falling asleep I remember waking up but suffering paralysis and experiencing contact with ship,https://picsum.photos/512,42.001,-71.4993
97,31/07/22,28/07/22,21:00:00,WI,505,9:00 PM- 12:30 AM,"Was outside for approx 3.5 hrs and saw an object flashing red/green and later white moving slow,fast,up/down,left to right and visversa",https://picsum.photos/512,43.0822,-89.393
90,31/07/22,27/07/22,21:00:00,KS,506,Current/ last 15 min,Driving west on hwy70 and have had a bright white rectangle hovering in same spot in sky for extended time. Clearly not a celestial bod,https://picsum.photos/512,38.8753,-98.6989
113,27/07/22,26/07/22,22:50:00,DE,372,1 minute,HUGE unkn aircraft passed/glided directly overtop our vehicle. Moved slow /made NO sound until right overtop - unkn engine noise,https://picsum.photos/512,38.8072,-75.59
145,29/07/22,24/07/22,21:53:00,IL,507,More than 4 minutes,I saw 4 circular orbs that were orange and they were very small,https://picsum.photos/512,41.6075,-87.8619
55,26/07/22,24/07/22,20:13:00,MD,508,Unknown,Stepped out to smoke saw craft caught my eye then noticed over 20 of them.,https://picsum.photos/512,38.3756,-75.5865
124,26/07/22,23/07/22,23:17:00,TX,509,1 minute,Cluster of lights with one seperated,https://picsum.photos/512,32.4543,-99.7384
146,29/07/22,23/07/22,21:10:00,MD,508,Approximately 5 minutes,Bright orange ball of light moving slow in the sky,https://picsum.photos/512,38.3756,-75.5865
123,27/07/22,23/07/22,04:00:00,PA,510,an hours or so,The craft has green lights blinking in a circular pattern for a few moments. Craft moved to the NW direction lights flashing.,https://picsum.photos/512,40.0077,-75.1339
137,25/07/22,22/07/22,23:04:00,OR,511,30 seconds,"I went out back, looked up seen the train of lights, had my son record it.",https://picsum.photos/512,42.2195,-121.7754
88,29/07/22,22/07/22,23:00:00,LA,512,30 to 40 seconds,Seen a this figure in the sky not moving then slowly faded away.,https://picsum.photos/512,31.566,-93.4773
147,25/07/22,22/07/22,22:55:00,MN,513,3 minutes,It flew across the sky in front of us for about 2 minutes then disappeared. Very slim. Low flying.,https://picsum.photos/512,45.0225,-93.4617
137,26/07/22,22/07/22,22:35:00,OR,514,A few minutes,It was bright and round ish,https://picsum.photos/512,44.0563,-121.3095
138,25/07/22,22/07/22,22:25:00,CA,515,Around 1-2 minutes,Some friends and I were chilling in the mountains when we looked in the sky and seen a solid beam of lights. It seemed to be rotating.,https://picsum.photos/512,37.7904,-122.2166
143,27/07/22,22/07/22,22:25:00,MI,516,60 seconds,Linear formation of multiple white lights moving in unison evenly spaced viewed in the sky overhead,https://picsum.photos/512,42.4483,-84.1757
140,25/07/22,22/07/22,22:00:00,CO,517,30 seconds,Bright white perimeter of elongated rectangle with evenly spaced circular lights in middle,https://picsum.photos/512,40.0248,-105.2524
148,28/07/22,22/07/22,21:55:00,UT,518,About 20 seconds,"At home in backyard, huddled in rows of 3 with lines about 20 long",https://picsum.photos/512,40.6137,-111.8144
140,26/07/22,22/07/22,21:54:00,CO,519,1 minute,Lighted object seen moving north to south,https://picsum.photos/512,39.6562,-106.0869
149,25/07/22,22/07/22,20:03:00,TX,520,One minute,From my back porch I was taking photos of the sunset and saw the green orb. It moved upward and went behind the clouds.,https://picsum.photos/512,30.7009,-95.5567
123,28/07/22,21/07/22,23:00:00,PA,521,30 min,Many UAP sitting in the sky. String of lights not moving. V shape lights not moving. Other moving craft with bright under lights.,https://picsum.photos/512,40.2508,-75.6445
138,25/07/22,21/07/22,00:15:00,CA,522,20 seconds,Dark Blue Darting Chevron shape,https://picsum.photos/512,33.2247,-117.3083
127,25/07/22,19/07/22,19:39:00,NY,523,fast but got a photo,Something flew fast and I took a picture and caught it.,https://picsum.photos/512,40.6252,-73.7278
1,23/07/22,19/07/22,16:57:00,FL,524,1 hour,"Three semi-metallic, diamond shaped craft.",https://picsum.photos/512,27.2796,-80.3884
138,21/07/22,19/07/22,02:27:00,CA,4,2-6 minutes,My friend saw something near the moon and I thought she was lying until I actually looked up.,https://picsum.photos/512,34.1141,-118.4068
144,21/07/22,17/07/22,22:00:00,NC,525,1 minute,"Object sighted in sky relatively low, appeared to be a white bright translucent light moving from left to right",https://picsum.photos/512,35.659,-78.4498
147,20/07/22,17/07/22,00:55:00,MN,526,10mins+,Stationary lights in the clouds,https://picsum.photos/512,44.8164,-93.6091
73,21/07/22,16/07/22,23:00:00,GA,527,Several hours every night,Chevron shaped and V shaped more than 1 and different sizes,https://picsum.photos/512,33.9508,-83.3689
112,19/07/22,16/07/22,16:51:00,NJ,528,30 seconds - minute,At 4:51 pm I saw 3 black objects moving from south to north,https://picsum.photos/512,40.4127,-74.2365
150,22/07/22,16/07/22,12:57:00,WY,529,Sense sunset the 15th,Saw a bright object at sunset above clouds that looked balloon shaped with binoculars.,https://picsum.photos/512,41.3099,-105.6085
149,21/07/22,16/07/22,02:50:00,TX,313,1 minute,Orange fireball seen moving upward from low position then drifting off into the air. Video evidence.,https://picsum.photos/512,29.7905,-95.8353
1,22/07/22,15/07/22,19:15:00,FL,530,2-3 minutes,"Brightly lit object stationary in the sky for 2-3 minutes, during recording my camera failed and shut off",https://picsum.photos/512,27.7065,-82.4209
1,17/07/22,14/07/22,20:48:00,FL,531,3 minutes,Round silent white traveling west to east flying erratically leaving smoke trail.,https://picsum.photos/512,26.0293,-80.1679
97,14/07/22,13/07/22,20:30:00,WI,532,About five minutes.,Two UFOs flew past each other in opposite directions.,https://picsum.photos/512,42.5341,-90.4361
8,18/07/22,13/07/22,09:23:00,KY,335,In my view for ten minute,"2 orbs, one higher up, both alternating flashing bright white light in 2 second intervals",https://picsum.photos/512,38.1663,-85.6485
136,18/07/22,12/07/22,13:30:00,AZ,296,3 hrs,Ufo shape shifting up in the sky focused on it and inside a squid looking creature driving,https://picsum.photos/512,32.1541,-110.8787
33,19/07/22,12/07/22,02:00:00,AR,533,At least a half hour more,I saw a strange light hovering with red green lights flickering I took my camera and filmed it . It was moving up/down /diagonal,https://picsum.photos/512,34.9975,-92.6315
151,10/07/22,10/07/22,21:27:00,WA,534,10 minutes,Cigar shaped object moving slow from NE to SW,https://picsum.photos/512,48.5324,-123.0657
56,17/07/22,10/07/22,20:09:00,NH,182,approx. 20-30 seconds,Travel West to East. Contrails. 3 heat signatures port side. No sonic boom/sub sonic.,https://picsum.photos/512,43.2305,-71.5595
123,12/07/22,09/07/22,23:45:00,PA,535,1 minute,Very bright red static light slowly moving in a Southernly direction.,https://picsum.photos/512,39.8986,-76.6078
26,10/07/22,09/07/22,17:52:00,SD,536,Over 30 minutes,"Cloudy ""ring"" in the sky",https://picsum.photos/512,44.0716,-103.2204
133,07/07/22,07/07/22,20:30:00,OH,537,15 m. multiple witnesses,I saw the object hovering untill I began travelling northbound the object slowly and silently drifted north northeast out of sight.,https://picsum.photos/512,41.3912,-82.5636
149,09/07/22,07/07/22,20:27:00,TX,538,1:20 minutes,2 bright rectangular like shapes descended from up high in the sky together close towards the moon and went different directions,https://picsum.photos/512,32.537,-94.3515
122,13/07/22,07/07/22,11:00:00,NV,396,5 minutes,"Two spheres scene out of an airplane window. Very bright light, casting light on to the mountain.",https://picsum.photos/512,36.2333,-115.2654
152,10/07/22,06/07/22,21:37:00,NC,191,Couple minutes,Don't know if this was a drone or not.,https://picsum.photos/512,34.772,-76.8772
152,12/07/22,06/07/22,21:25:00,NC,191,Ten minutes,"Bright star, moving erratically.",https://picsum.photos/512,34.772,-76.8772
145,04/07/22,04/07/22,21:33:00,IL,441,Approx. 2 min.,Pulsing light that appears to change shapes,https://picsum.photos/512,41.8375,-87.6866
123,03/07/22,03/07/22,22:00:00,PA,539,Unknown,Was definitely not a satellite and the reports sports are from area's Southwest of my location also seen,https://picsum.photos/512,40.5212,-75.7772
123,10/07/22,03/07/22,22:00:00,PA,539,3-5 minutes,Appeared in sky moving Southwest it's Orange to reddish fireballs information information moving same spbeing same speed definitely not,https://picsum.photos/512,40.5212,-75.7772
153,06/07/22,03/07/22,21:22:00,KY,540,Around 3 minutes,"Setting of fireworks with my children. Daughter was first to see it, then myself and my son. I also collected 2 short video clips.",https://picsum.photos/512,37.8134,-85.9828
133,09/07/22,03/07/22,20:57:00,OH,541,30 seconds,I saw a egg shaped flying object transmitting 2 white lights,https://picsum.photos/512,39.9644,-84.1866
154,08/07/22,03/07/22,10:00:00,PA,539,2 to 5 minutes,I was sitting on my front porch faceing south and I saw the first UFO and it moved quickly East West. The rest is in the details,https://picsum.photos/512,40.5212,-75.7772
155,09/07/22,02/07/22,23:00:00,MI,542,3 to 4 hrs,A blur flew by house and tried to hide with stars but it couldn't maintain as a star ..it changed from 1 light to numerous lights,https://picsum.photos/512,43.6114,-86.3648
48,04/07/22,02/07/22,13:50:00,HI,543,1-2 minutes,Was a disk shape with a blue ring on the center with a metal gray looking color around the rest,https://picsum.photos/512,21.3294,-157.846
149,09/07/22,02/07/22,10:00:00,TX,445,15 minutes,"High in the sky, moving slowly from west to east, bright spot of light, periodically changing the brightness",https://picsum.photos/512,33.156,-96.8216
127,01/07/22,01/07/22,18:15:00,NY,544,About 1 minutes,Seen travelling very fast north east over Van Cortlandt park,https://picsum.photos/512,40.8501,-73.8662
152,07/07/22,01/07/22,05:00:00,NC,545,July 1st - Present day,I Just need to speak to someone,https://picsum.photos/512,35.2083,-80.8303
140,29/06/22,28/06/22,23:30:00,CO,546,"Hours, unknown",Bright moving object w/ 5 lights on it,https://picsum.photos/512,38.1339,-105.4654
127,28/06/22,28/06/22,22:00:00,NY,547,1 second,"Darkish blue light, too big for a star which disappeared very quickly into the sky",https://picsum.photos/512,40.6943,-73.9249
12,29/06/22,28/06/22,12:30:00,ID,548,A few seconds,"Flying drone in broad daylight in a rural area, I saw a spherical shaped object appear",https://picsum.photos/512,46.9235,-116.8976
156,28/06/22,28/06/22,05:25:00,CA,549,45 minutes,I have video,https://picsum.photos/512,34.0715,-117.6981
120,02/07/22,28/06/22,02:00:00,NM,311,No more than 5 seconds,Intense white light coming through our bedroom skylight,https://picsum.photos/512,36.3871,-105.5803
97,03/07/22,27/06/22,22:46:00,WI,550,4to6min.each x 4,"Orange,red,yellow,blue lights in different shapes high in sky moving North, Northwest. Me and my wife witnessed",https://picsum.photos/512,46.6941,-92.0823
156,02/07/22,27/06/22,22:17:00,CA,196,1 hour,Up to 5 lights appeared in the night sky and were just stationary for about an hour or more.,https://picsum.photos/512,32.7317,-116.9766
156,30/06/22,27/06/22,21:16:00,CA,551,90 MINS,"6-5-4-3-2-1, 1-2-3-4-5-6, RIGHT TRIANGLE, ACUTE & OBTUSE TRIANGLES, PARALLEGRAMS. ALL PERFECTLY SPACED.",https://picsum.photos/512,32.5693,-117.118
156,28/06/22,27/06/22,14:47:00,CA,552,1-2 mins,Shape-shifting Cube like object in energy orb flying in a straight path trajectory,https://picsum.photos/512,32.8017,-116.9604
157,29/06/22,25/06/22,12:25:00,OR,553,5 minutes,7 objects,https://picsum.photos/512,45.5243,-123.1097
156,25/06/22,25/06/22,05:15:00,CA,554,2 to 3 minutes.,Illuminated ball of light.,https://picsum.photos/512,37.9819,-120.3828
151,24/06/22,24/06/22,21:58:00,WA,555,Approximately 60 Seconds,While shooting time-lapse Astrophotography I saw an extremely bright Orange to Red changing light moving East to West at +20 degrees.,https://picsum.photos/512,46.0671,-118.3368
151,27/06/22,24/06/22,21:15:00,WA,556,Five minutes,I noticed several orbs above the lake and it was still light,https://picsum.photos/512,47.7574,-122.2864
151,25/06/22,24/06/22,20:05:00,WA,557,20-30 minutes,Observed a stationary ball of fire sitting on the water about 30 plus feet in diameter,https://picsum.photos/512,47.8816,-120.162
102,26/06/22,23/06/22,09:59:00,IA,157,10-15 seconds,Rectangular shaped distortion in the clouds that disturbed clouds when it disappeared,https://picsum.photos/512,41.6559,-91.5303
154,22/06/22,22/06/22,23:59:00,PA,44,4 hrs multiple times,I have images and videos of it pulsating at me and I think I got the first legit outline of the ship,https://picsum.photos/512,40.1533,-76.599
154,21/06/22,20/06/22,22:49:00,PA,558,10 minutes,My mother and I saw them. After we went in the house there was a jolt of electricity,https://picsum.photos/512,42.1167,-80.0733
154,21/06/22,19/06/22,02:16:00,PA,559,3 minutes,Viewed a ring shaped object moving north for about 3 minutes.,https://picsum.photos/512,39.9651,-76.7315
119,14/06/22,10/06/22,08:28:00,AL,560,Did not see except on pic,I noticed the object in a picture I took on a fishing trip. Did not see in real time,https://picsum.photos/512,30.2942,-87.5849
112,09/06/22,04/06/22,20:59:00,NJ,561,Five hours,I am a security guard at a beach and I saw blinking things in the sky they formed the triangles and squares they changed colors,https://picsum.photos/512,40.0772,-74.0702
73,06/06/22,30/05/22,03:30:00,GA,562,4 hours,Two aircraft spotted and observed for about 4 hours,https://picsum.photos/512,32.8225,-83.0826
121,03/06/22,29/05/22,00:00:00,WV,563,Videod orb for 4 to 5 mi,I was in the back of my vehicle when I just happened to look ahead and out of the ground came a pulsating light. 2 others confirmed,https://picsum.photos/512,39.4947,-80.907
1,28/05/22,28/05/22,23:42:00,FL,564,3 minutes,5 orange globes,https://picsum.photos/512,27.9088,-82.7712
119,22/05/22,17/05/22,20:24:00,AL,565,Unknown,I was watching the stars and caught a light flashing it wasnt anything I had ever seen bf,https://picsum.photos/512,31.9859,-87.5872
97,18/05/22,17/05/22,04:36:00,WI,566,3 minutes,"Saw two bright lights, daylight had already broke, the one light took off extremely fast, the other just stayed still",https://picsum.photos/512,45.811,-89.5873
136,18/05/22,15/05/22,21:53:00,AZ,78,Unknown,Caught On Camera During Blood Moon Lunar Eclipse,https://picsum.photos/512,33.5722,-112.0892
155,18/05/22,13/05/22,20:30:00,MI,204,3 to 5 min on Camera,"Did CE5 (Dr Greer) Protocols Thursday night/Fri Am, Craft Arrived at my House Fri 830/9pm",https://picsum.photos/512,42.7142,-84.5601
158,15/05/22,10/05/22,15:12:00,GA,567,5 Minutes,Video recorded using a cell phone affixed to a stationary object with velcro,https://picsum.photos/512,34.8666,-84.3218
127,07/05/22,30/04/22,17:45:00,NY,5,30 minutes,I looked in the bright blue sky and saw a large formation of white discs.,https://picsum.photos/512,40.6501,-73.9496
33,26/04/22,24/04/22,19:30:00,AR,568,1 min,Just was filming a storm in front of a tornado.,https://picsum.photos/512,35.8212,-90.6791
133,21/04/22,17/04/22,23:52:00,OH,82,5 to 10 minutes,"Long organic like a train, cigar, serpent 2 football fields long.",https://picsum.photos/512,41.4764,-81.6805
120,22/04/22,15/04/22,19:39:00,NM,569,1 minute,"Mothership hovering above Los Alamos, NM",https://picsum.photos/512,35.7487,-105.9209
136,16/04/22,15/04/22,17:04:00,AZ,78,2 seconds,"Taking photos of sky/cloud formations on iPhone on 4/15/2022, reviewed photos in July and noted movement in Live",https://picsum.photos/512,33.5722,-112.0892
159,25/03/22,22/03/22,19:32:00,CA,570,35 seconds,"Bright, spherical light observed in person and short video recording",https://picsum.photos/512,33.5008,-117.6544
157,24/03/22,20/03/22,22:17:00,OR,571,60 sec,Deep red and yellow with multiple tails behind,https://picsum.photos/512,42.4333,-123.3317
149,05/03/22,03/03/22,13:16:00,TX,572,1 second,I was getting mail and took a picture of chemtrails,https://picsum.photos/512,30.3544,-97.9864
120,03/03/22,24/02/22,10:48:00,NM,573,Short,Second floor of Capitol building while on self guided tour,https://picsum.photos/512,35.6619,-105.9819
158,01/03/22,22/02/22,18:50:00,GA,574,Over an hour,A fireball looking circle orangeish and blueish colors illuminating,https://picsum.photos/512,34.7089,-85.2815
136,07/02/22,05/02/22,18:50:00,AZ,575,1 second probably,Captured inadvertently in photo,https://picsum.photos/512,32.5995,-114.5491
160,24/01/22,19/01/22,17:30:00,TX,576,2 Minutes,"3 Cigar Shaped Craft, form a Triangle formation higher in sky, then moved apart and flew off below the treeline horizon with no sound",https://picsum.photos/512,32.898,-94.5533
153,26/01/22,19/01/22,16:00:00,KY,577,10 minutes,Viewed UAP from my back yard,https://picsum.photos/512,38.0368,-85.3333
152,01/01/22,31/12/21,06:36:00,NC,578,Unknown,I saw a geometric orb that changed into what looked like a pumice stone,https://picsum.photos/512,35.7408,-81.7002
12,26/11/21,20/11/21,17:19:00,ID,579,3-4 minutes,Small craft with smoke trails and extraordinary maneuvers,https://picsum.photos/512,43.5844,-116.5638
160,20/11/21,18/11/21,15:58:00,TX,155,Brief,I was taking pictures of the eclipse when I saw it.,https://picsum.photos/512,29.786,-95.3885
90,13/11/21,11/11/21,11:00:00,KS,254,Approximately 3 minutes,I was taking a video of the flyover and during review I noticed several shinny objects mimicking the aircrafts,https://picsum.photos/512,39.3239,-94.924
158,06/11/21,01/11/21,21:00:00,GA,580,5 months,Would see different crafts over the course of of 5 months,https://picsum.photos/512,34.1712,-83.9142
160,01/07/21,26/06/21,16:20:00,TX,581,3-4 seconds,Taking pictures of a weather balloon and captured UAP.,https://picsum.photos/512,32.8657,-97.3654
161,21/06/21,18/06/21,12:00:00,KY,582,A few seconds.,A metallic sphere stationary/hovering above my car and was visible through my front windshield and my sunroof which was open.,https://picsum.photos/512,36.8654,-86.711
136,16/06/21,15/06/21,12:00:00,AZ,399,Just a few minutes,Doing some work outside when I noticed odd aircraft.,https://picsum.photos/512,32.9069,-111.7624
145,09/06/21,09/06/21,12:21:00,IL,583,10 Min,Object stood out in the sky when a storm was in the area.,https://picsum.photos/512,39.3868,-88.9592
159,13/12/20,10/12/20,15:00:00,CA,584,Unknown,Blue spherical shape with what appears to be evenly spaced lights all around it,https://picsum.photos/512,34.2104,-117.1147
1,23/11/20,18/11/20,19:10:00,FL,63,1 hour,I was taking pictures of the moon when I notice the object had to focus on the object with camera to take the picture,https://picsum.photos/512,25.784,-80.2101
